timestamp,vibration_x,vibration_y,vibration_z,sound_level,temperature,current
1.05,-0.04627,-0.07102,0.0901,50.028,41.16,2.3318
1.051,-0.17888,-0.02693,-0.10695,47.402,41.265,2.3189
1.052,-0.13845,-0.07812,-0.24348,48.312,40.978,2.3254
1.053,-0.04337,-0.16135,-0.42604,48.894,40.917,2.2991
1.054,0.08696,-0.20608,-0.30023,49.303,41.366,2.3362
1.055,-0.15161,0.01313,-0.23757,48.339,41.148,2.2752
1.056,-0.19466,-0.05516,-0.13246,48.838,41.178,2.1992
1.057,-0.22345,-0.20949,0.07381,48.459,40.894,2.3392
1.058,-0.24472,-0.153,-0.19519,51.925,41.274,2.3486
1.059,-0.3031,-0.25448,-0.16457,48.071,41.086,2.3115
1.06,-0.04452,-0.03393,0.02177,49.426,40.468,2.2379
1.061,0.12083,-0.00292,-0.04169,47.664,41.085,2.2761
1.062,0.13953,0.13795,0.0669,49.123,40.814,2.2661
1.063,0.08309,0.23322,0.10363,46.501,40.978,2.3271
1.064,0.14243,0.23477,0.27671,47.725,41.622,2.2244
1.065,0.14232,0.23466,0.4644,49.68,41.201,2.2357
1.066,0.04736,0.18806,0.1855,49.581,41.419,2.2046
1.067,0.06863,0.00144,0.13442,49.398,41.28,2.2306
1.068,0.02344,0.00524,0.0661,47.327,41.681,2.2057
1.069,0.07496,0.11144,-0.00388,49.778,41.375,2.2491
1.07,0.16344,-0.11516,-0.0236,47.458,40.946,2.4023
1.071,-0.032,-0.04904,-0.02011,48.637,41.024,2.3043
1.072,-0.00464,0.14228,0.1481,48.726,41.105,2.427
1.073,-0.22197,-0.04639,0.02711,50.586,41.092,2.4408
1.074,-0.14463,-0.00519,-0.05629,48.629,41.236,2.3479
1.075,-0.2113,-0.29757,-0.23385,46.838,40.989,2.1974
1.076,-0.29968,-0.25491,-0.09139,47.928,41.172,2.2729
1.077,-0.1414,-0.06705,-0.14661,49.918,41.338,2.2637
1.078,-0.10579,-0.09158,-0.24067,49.335,40.632,2.282
1.079,-0.07037,-0.08034,0.09056,49.647,40.796,2.2858
1.08,0.0058,0.04726,-0.06388,50.031,40.759,2.2142
1.081,-0.00365,0.2328,0.23979,49.108,41.764,2.3093
1.082,0.14678,0.27413,0.18375,48.574,41.405,2.2543
1.083,0.09623,0.02112,0.2039,46.763,41.305,2.2654
1.084,0.1043,0.07267,-0.01429,48.853,41.383,2.2786
1.085,0.14111,0.19405,0.19298,49.574,41.208,2.3197
1.086,0.24859,0.09952,0.16426,49.466,41.563,2.3559
1.087,0.25968,0.1461,0.10022,49.387,40.973,2.3269
1.088,0.12307,0.05519,0.17595,48.568,41.209,2.3418
1.089,0.01652,0.24541,0.08318,48.271,41.349,2.2817
1.09,0.14624,0.14049,0.19537,48.93,41.402,2.1981
1.091,-0.2104,-0.03708,0.08245,47.511,40.962,2.2759
1.092,-0.21829,-0.1269,-0.20578,48.929,41.309,2.3554
1.093,-0.16629,-0.05924,-0.18097,49.628,41.087,2.2256
1.094,-0.11832,-0.25018,-0.27837,50.871,41.269,2.2362
1.095,0.02903,-0.18443,-0.26342,47.481,40.635,2.3147
1.096,-0.06131,-0.21295,-0.30725,47.486,40.88,2.2423
1.097,-0.23362,-0.09805,-0.15994,46.956,40.652,2.3122
1.098,-0.13313,0.10937,0.07761,50.076,41.59,2.3359
1.099,-0.16756,0.00923,0.06019,49.034,41.106,2.3068
1.1,-0.00644,-0.03453,0.00722,49.85,41.34,2.2567
1.101,0.04946,0.05197,-0.02794,48.537,41.172,2.25
1.102,0.05257,0.04034,0.09174,48.805,41.252,2.318
1.103,0.27678,0.16804,0.10052,48.815,40.96,2.2678
1.104,0.23464,0.09589,0.21567,48.203,40.763,2.4082
1.105,0.0962,0.25679,0.2761,50.982,40.914,2.3602
1.106,0.13175,0.27636,0.20312,48.157,41.152,2.3311
1.107,0.02943,0.25326,0.41227,50.328,41.745,2.3144
1.108,0.01264,0.00583,0.13076,48.448,41.383,2.2585
1.109,-0.04116,0.04689,-0.15543,49.921,40.947,2.3279
1.11,-0.0103,0.02803,-0.094,50.265,41.141,2.3148
1.111,0.09961,-0.07258,-0.07061,50.098,41.725,2.3523
1.112,-0.02325,-0.1677,-0.10785,49.202,41.069,2.2799
1.113,-0.08538,-0.1742,-0.14832,48.592,41.374,2.2581
1.114,-0.14738,-0.07177,-0.11132,49.345,41.109,2.3181
1.115,-0.14118,-0.04504,0.07901,48.77,40.715,2.3053
1.116,-0.40538,-0.18789,-0.19887,47.675,41.496,2.2273
1.117,-0.30168,-0.29166,-0.20376,45.842,40.897,2.2971
1.118,-0.14244,-0.08793,-0.39194,49.794,41.156,2.198
1.119,-0.11462,-0.04338,0.00153,47.479,41.302,2.2711
1.12,0.12431,-0.07165,0.12029,49.848,40.63,2.2638
1.121,0.18485,-0.04289,-0.09191,46.47,41.449,2.24
1.122,-0.02897,0.13827,0.01899,47.302,40.862,2.1625
1.123,0.1271,0.20653,0.35691,47.067,41.006,2.2494
1.124,0.17625,0.13621,0.2201,47.225,41.286,2.2492
1.125,0.10216,0.11723,0.18685,47.11,41.04,2.4285
1.126,-0.05034,-0.02211,0.22942,50.687,41.637,2.3618
1.127,0.14786,0.10471,0.13385,49.458,40.908,2.2108
1.128,0.15619,0.02651,0.23786,50.679,40.833,2.2061
1.129,0.20661,0.06777,-0.01136,49.612,40.862,2.2696
1.13,0.04949,-0.00766,-0.02049,49.969,41.207,2.297
1.131,-0.1038,0.05356,0.1457,49.258,41.368,2.2237
1.132,-0.09671,-0.05911,-0.11815,50.93,41.239,2.3329
1.133,-0.24895,-0.29641,-0.05609,49.561,41.027,2.2994
1.134,-0.33506,-0.06746,-0.29763,50.218,41.138,2.3634
1.135,-0.35786,-0.21034,-0.21337,48.838,41.011,2.2833
1.136,-0.12801,-0.16104,-0.3119,49.395,41.474,2.3869
1.137,0.01718,-0.17279,-0.18361,46.648,41.289,2.3357
1.138,-0.05615,-0.08928,-0.35639,49.645,41.085,2.2931
1.139,-0.06575,0.04737,0.07659,48.674,41.185,2.2767
1.14,-0.0488,-0.03759,0.23051,49.338,41.371,2.3306
1.141,-0.01351,0.06233,0.10898,49.978,41.169,2.2433
1.142,0.05679,-0.00247,0.1048,49.709,40.723,2.2949
1.143,-0.05857,0.07474,0.02499,47.588,41.208,2.285
1.144,0.33863,0.19344,0.14101,49.25,40.792,2.2992
1.145,0.2791,0.11168,0.24061,48.543,40.48,2.4086
1.146,0.39396,0.26474,0.05574,47.597,41.331,2.2685
1.147,0.22908,0.29026,0.13496,49.59,41.636,2.2399
1.148,0.06792,0.24254,0.37328,50.444,40.987,2.3395
1.149,0.09341,0.10057,0.16475,48.909,40.784,2.31
1.15,-0.06331,-0.11532,-0.0678,48.699,41.211,2.1532
1.151,-0.13695,0.04653,-0.1811,48.086,40.661,2.2794
1.152,-0.07471,-0.00721,-0.32279,49.246,41.862,2.3154
1.153,-0.09768,-0.17979,-0.23911,48.837,41.166,2.3328
1.154,-0.12746,-0.17786,-0.37566,48.653,41.13,2.3733
1.155,-0.19519,-0.2008,-0.24039,47.686,41.352,2.2409
1.156,-0.28179,0.04249,-0.0128,49.985,40.994,2.1341
1.157,-0.17171,-0.04732,0.22162,48.306,40.89,2.3608
1.158,-0.14651,-0.10733,0.03418,48.518,41.734,2.3135
1.159,-0.15469,-0.12132,-0.27116,48.868,40.802,2.2781
1.16,-0.05384,-0.0333,-0.07082,50.074,41.286,2.2186
1.161,0.08387,-0.00194,-0.00495,48.021,41.141,2.2756
1.162,0.26376,0.02321,0.13422,48.693,40.856,2.3118
1.163,0.03578,0.12176,0.13938,48.075,40.633,2.2759
1.164,0.13055,0.22433,0.21593,49.008,41.314,2.4193
1.165,0.14948,0.368,0.37825,49.35,41.597,2.256
1.166,0.20106,0.29669,0.25459,47.9,41.006,2.3207
1.167,0.08758,-0.05478,0.1416,47.429,40.834,2.3972
1.168,0.06352,0.05396,0.03178,49.607,40.829,2.3805
1.169,0.07219,-0.02003,0.02347,47.076,41.117,2.2718
1.17,0.16862,-0.09017,-0.21143,49.863,40.792,2.2959
1.171,-0.06502,-0.01607,-0.0518,48.522,40.735,2.3101
1.172,-0.10536,-0.22471,-0.15051,50.618,40.904,2.3354
1.173,-0.30912,0.02819,-0.11915,47.417,41.343,2.2338
1.174,-0.06654,-0.25341,0.10342,49.791,40.943,2.2658
1.175,-0.15077,-0.2051,-0.10373,48.26,41.323,2.3221
1.176,-0.33244,-0.23213,-0.34578,46.287,41.359,2.2689
1.177,-0.23628,-0.20222,-0.22401,49.729,41.359,2.4331
1.178,-0.17294,-0.14596,-0.13067,51.409,41.174,2.2598
1.179,-0.081,-0.15706,-0.20402,49.662,41.165,2.328
1.18,0.02047,0.16314,-0.06397,46.906,41.306,2.2774
1.181,0.02898,0.04898,0.14492,48.764,40.877,2.2666
1.182,-0.01066,0.04519,0.36945,50.727,41.352,2.2344
1.183,0.04949,0.07808,0.14046,49.501,41.271,2.4006
1.184,0.00343,0.09092,0.06727,48.122,40.518,2.3458
1.185,0.1434,0.2112,0.21046,47.158,41.084,2.3542
1.186,0.27653,0.10155,0.03193,49.448,41.259,2.4119
1.187,0.22873,0.00269,0.28939,47.654,41.032,2.3718
1.188,0.14981,0.07052,0.23552,50.31,41.272,2.319
1.189,0.04125,0.09819,0.00902,48.503,40.847,2.3248
1.19,-0.15904,0.06043,0.25229,48.046,41.202,2.2991
1.191,-0.07895,-0.03069,-0.07144,48.69,41.715,2.3048
1.192,-0.21774,-0.17938,-0.1952,49.414,41.65,2.2983
1.193,-0.19274,-0.21345,-0.19703,50.317,41.605,2.2863
1.194,-0.28887,-0.14489,-0.31925,48.396,41.108,2.3358
1.195,-0.02548,-0.27472,-0.23369,48.683,41.041,2.2485
1.196,-0.15492,-0.1728,-0.24364,51.62,41.262,2.2433
1.197,-0.13146,-0.031,-0.25095,49.02,41.225,2.2964
1.198,-0.03013,-0.03269,-0.05307,47.363,41.552,2.1492
1.199,-0.18058,0.03955,0.03316,48.196,41.477,2.2951
1.2,-0.17966,-0.07238,-0.06473,48.203,40.502,2.2732
1.201,0.00938,0.11186,0.03493,46.594,40.88,2.4013
1.202,-0.00549,0.0482,0.24371,46.737,41.063,2.4349
1.203,0.16099,0.04875,0.13729,49.151,41.424,2.3513
1.204,0.30007,0.03847,0.12462,47.833,41.192,2.2096
1.205,0.17771,0.21274,0.04834,47.092,41.035,2.3278
1.206,0.21261,0.30278,0.30421,48.05,41.243,2.2836
1.207,0.15773,0.08699,0.27639,46.864,41.103,2.2942
1.208,0.04455,-0.06713,0.02472,48.307,41.531,2.2334
1.209,0.00743,-0.09526,-0.20908,43.995,41.47,2.2628
1.21,0.08797,-0.03503,-0.0194,47.511,40.979,2.2533
1.211,-0.0078,-0.09266,-0.15255,47.829,41.802,2.3635
1.212,0.10042,-0.20713,0.0671,47.421,41.282,2.305
1.213,-0.02754,-0.14581,-0.13869,49.813,41.283,2.3413
1.214,-0.17654,-0.05798,-0.07754,46.605,41.156,2.2075
1.215,-0.15499,-0.05029,-0.22119,47.888,41.827,2.3302
1.216,-0.27426,-0.24407,-0.2342,48.208,41.198,2.3841
1.217,-0.29663,-0.31237,-0.20117,49.496,41.107,2.3311
1.218,-0.1863,-0.16715,-0.24313,48.36,40.854,2.3992
1.219,-0.04385,0.02746,0.04471,48.077,40.858,2.2853
1.22,0.1938,-0.08799,-0.18566,49.069,41.431,2.329
1.221,0.0249,0.00534,-0.01315,46.972,41.055,2.2364
1.222,0.08021,0.1791,0.13146,47.886,41.353,2.1913
1.223,0.08872,0.12291,0.27542,48.569,40.834,2.239
1.224,0.1421,0.21522,0.40385,47.38,40.963,2.2891
1.225,0.17917,0.04726,0.31264,49.221,41.26,2.1989
1.226,-0.03302,-0.01913,0.18079,48.704,40.626,2.3594
1.227,0.17824,0.08401,0.00591,48.776,41.224,2.2887
1.228,0.1483,0.03116,-0.12933,49.462,41.073,2.3399
1.229,0.11833,0.07436,0.07618,48.105,40.956,2.3237
1.23,0.08482,0.08001,-0.10637,47.852,41.112,2.2991
1.231,-0.09008,0.03025,0.09936,50.843,40.734,2.31
1.232,-0.06667,0.01797,0.00269,48.924,41.573,2.2932
1.233,-0.19623,-0.11695,-0.12433,49.27,41.06,2.3
1.234,-0.30219,-0.0967,-0.18785,47.573,40.99,2.2923
1.235,-0.275,-0.23922,-0.19952,48.753,41.595,2.3476
1.236,-0.24031,-0.18262,-0.30144,47.45,41.494,2.3647
1.237,-0.09913,-0.2266,-0.33391,48.496,40.942,2.2642
1.238,-0.0567,-0.06426,-0.06332,48.381,41.271,2.4294
1.239,-0.05366,0.14054,-0.08658,47.177,40.785,2.2815
1.24,-0.1146,0.14916,0.1645,48.07,41.292,2.2951
1.241,0.09305,0.02027,0.02424,48.293,41.371,2.3429
1.242,0.04131,-0.11917,0.04029,47.95,41.374,2.3241
1.243,-0.04776,0.04766,0.00136,49.42,40.603,2.2718
1.244,0.11214,0.10358,0.17956,48.072,41.029,2.3211
1.245,0.31759,0.13537,0.27459,48.616,41.669,2.3205
1.246,0.10831,0.21745,0.16589,48.216,40.998,2.3398
1.247,0.08869,0.28131,0.1709,47.712,41.097,2.4177
1.248,0.09206,0.22276,0.25841,48.008,40.493,2.3114
1.249,0.02949,0.13367,0.08653,49.586,41.254,2.2142
1.25,-0.08758,-0.1107,-0.07398,49.028,41.023,2.358
1.251,-0.14353,-0.14844,-0.05341,46.511,41.33,2.2692
1.252,-0.19063,-0.0367,-0.24339,49.63,40.856,2.3158
1.253,-0.09439,-0.15451,-0.29843,47.693,40.977,2.2478
1.254,0.06415,-0.12817,-0.26364,49.245,40.874,2.3549
1.255,-0.26673,-0.05538,-0.25988,49.143,40.566,2.4255
1.256,-0.2162,0.00179,-0.12583,51.035,41.154,2.3325
1.257,-0.14511,-0.08327,0.02702,48.933,40.968,2.2993
1.258,-0.20975,-0.07992,-0.12995,48.664,41.675,2.3377
1.259,-0.08462,-0.10834,-0.16549,48.642,41.317,2.2967
1.26,-0.06227,0.02499,-0.1697,49.519,41.328,2.3049
1.261,0.16737,0.07589,0.10292,49.865,41.552,2.3299
1.262,0.01921,0.03731,0.09741,50.579,40.936,2.4249
1.263,0.26987,0.26843,0.29708,45.916,41.134,2.3548
1.264,0.24293,0.26073,0.2781,48.415,41.478,2.221
1.265,0.11989,0.3397,0.2505,50.44,41.407,2.3017
1.266,0.23209,0.07241,0.15089,48.737,41.887,2.3094
1.267,0.06054,0.12437,0.05126,46.178,40.784,2.3374
1.268,0.07463,-0.02081,0.02067,48.884,41.713,2.2777
1.269,0.20391,-0.03996,0.00117,50.516,41.053,2.2157
1.27,0.10996,-0.14609,-0.06444,50.452,41.604,2.3373
1.271,-0.06306,-0.08075,-0.0806,50.155,40.458,2.2655
1.272,-0.10834,-0.00988,-0.06349,50.027,41.673,2.2496
1.273,-0.24574,-0.05405,0.04647,48.535,40.941,2.3218
1.274,-0.24426,0.01638,0.08383,48.405,41.181,2.3774
1.275,-0.31681,-0.15417,-0.32916,49.496,40.484,2.4067
1.276,-0.3368,-0.26531,-0.36183,50.692,41.637,2.3023
1.277,-0.08718,-0.15342,-0.2042,49.074,41.016,2.3367
1.278,0.04252,-0.15224,-0.19202,49.17,41.548,2.3364
1.279,-0.03106,-0.06466,-0.23122,47.733,41.27,2.2688
1.28,0.09763,0.05051,0.07578,48.928,41.029,2.3517
1.281,-0.07619,0.07195,0.09006,46.595,41.011,2.2363
1.282,0.05288,0.2731,0.14204,49.443,42.065,2.3135
1.283,0.08016,0.16926,0.23603,49.055,41.32,2.3646
1.284,0.14179,0.13532,0.22685,48.176,41.27,2.2462
1.285,0.16691,0.2063,0.09612,49.026,40.991,2.1994
1.286,0.26318,0.14174,-0.0627,48.807,41.398,2.3012
1.287,0.34348,0.03899,0.14695,47.115,41.017,2.2837
1.288,0.19829,0.04017,0.1873,47.895,41.242,2.3225
1.289,0.14528,0.19455,0.32134,49.08,40.952,2.3307
1.29,-0.06001,0.03494,0.33317,50.199,40.668,2.3796
1.291,-0.20833,-0.08121,0.14746,50.235,41.506,2.3313
1.292,-0.23778,-0.22703,-0.20994,48.323,41.06,2.2481
1.293,-0.18148,-0.1246,-0.26799,48.539,41.308,2.3001
1.294,-0.13244,-0.20501,-0.21246,49.259,41.831,2.264
1.295,-0.01093,-0.19467,-0.24177,51.015,40.433,2.3018
1.296,-0.05219,-0.18869,-0.22184,47.189,41.318,2.3034
1.297,-0.10797,-0.12077,-0.09616,49.749,41.088,2.2194
1.298,-0.05281,0.0477,0.00135,47.49,41.089,2.3306
1.299,-0.12034,-0.03019,0.02025,47.813,41.182,2.2794
1.3,-0.00088,-0.10569,-0.01027,50.185,41.022,2.3423
1.301,-0.12918,0.05208,-0.03813,49.437,41.153,2.3492
1.302,0.07396,0.14635,-0.0273,47.473,41.219,2.2413
1.303,0.13363,0.19933,0.05564,48.891,41.146,2.4217
1.304,0.29867,0.16948,0.14835,50.123,41.395,2.3709
1.305,0.08601,0.23007,0.08791,48.79,40.729,2.4082
1.306,0.26338,0.32773,0.39635,48.567,40.865,2.2819
1.307,0.0447,0.14026,0.35209,47.955,41.13,2.2283
1.308,0.07054,0.05554,0.29458,48.453,40.849,2.189
1.309,-0.06814,-0.00064,-0.09195,49.944,40.733,2.2807
1.31,-0.12743,-0.13536,-0.1114,49.105,40.677,2.3338
1.311,0.09479,-0.04966,-0.2252,51.355,40.792,2.3178
1.312,-0.03167,-0.07965,-0.21636,48.972,40.892,2.26
1.313,0.00185,-0.12377,-0.16767,49.124,40.799,2.3158
1.314,-0.25309,0.02753,-0.08287,47.067,41.031,2.2053
1.315,-0.24041,-0.13083,-0.17438,49.121,41.303,2.2573
1.316,-0.34558,-0.09711,-0.18965,45.74,41.352,2.3166
1.317,-0.20706,-0.12139,-0.23496,49.865,41.007,2.3262
1.318,-0.13489,-0.16282,-0.25967,47.611,40.834,2.3443
1.319,-0.01895,-0.07435,-0.07752,48.624,41.128,2.2777
1.32,0.09375,-0.0789,-0.09551,50.267,41.294,2.2108
1.321,0.05742,-0.03447,0.0005,50.1,40.785,2.252
1.322,0.27606,0.08699,0.01229,50.025,41.393,2.3768
1.323,0.19352,0.16598,0.41384,48.912,40.926,2.2769
1.324,0.02543,0.19733,0.34449,49.465,40.948,2.2662
1.325,0.07829,0.00208,0.22603,47.776,40.262,2.2459
1.326,-0.1289,0.09253,0.13682,49.56,41.232,2.2372
1.327,0.23614,0.25839,0.11115,49.78,40.915,2.2142
1.328,0.33864,0.0914,0.15304,47.877,41.239,2.3191
1.329,0.25239,0.02636,0.11883,49.137,41.201,2.3035
1.33,0.01432,0.01877,0.03508,50.358,40.794,2.2296
1.331,-0.1071,-0.08527,0.14005,48.63,41.241,2.2266
1.332,-0.21067,0.01375,0.17166,49.228,40.716,2.246
1.333,-0.16081,-0.10675,-0.14681,48.961,41.006,2.204
1.334,-0.33826,-0.22203,-0.15516,51.635,40.871,2.3715
1.335,-0.27095,-0.24455,-0.41241,49.811,41.025,2.2298
1.336,-0.15655,-0.19325,-0.20849,48.351,40.598,2.246
1.337,-0.06246,-0.23008,-0.16262,49.156,41.925,2.3313
1.338,0.00119,-0.01958,-0.06349,49.042,41.136,2.3065
1.339,0.05875,0.04384,0.0126,47.414,41.319,2.2829
1.34,0.0088,0.13212,0.16132,48.932,41.148,2.3139
1.341,0.02731,-0.02063,0.12827,48.515,41.408,2.414
1.342,-0.07529,-0.06189,0.09617,48.137,41.0,2.2918
1.343,-0.03771,-0.0648,0.12654,48.758,40.631,2.2882
1.344,0.11548,0.13797,0.1112,48.239,41.199,2.3559
1.345,0.34987,0.0185,0.31072,49.609,41.196,2.4109
1.346,0.25786,0.2132,0.13769,49.983,40.916,2.2499
1.347,0.21703,0.20836,0.26119,50.525,41.392,2.2291
1.348,0.13143,0.19926,0.27198,49.679,41.466,2.2957
1.349,0.01447,-0.04683,0.13833,48.458,41.415,2.2496
1.35,-0.16842,-0.01143,-0.10566,47.832,41.023,2.3771
1.351,-0.19352,-0.0626,-0.1955,50.225,40.936,2.2521
1.352,-0.23159,-0.03356,-0.29306,47.82,41.164,2.363
1.353,0.09005,-0.20012,-0.20002,48.112,41.268,2.3639
1.354,-0.0596,-0.17311,-0.22195,48.383,40.73,2.3665
1.355,-0.18759,-0.08678,-0.18683,47.715,41.127,2.2962
1.356,-0.03502,0.00359,-0.12214,46.566,41.121,2.2274
1.357,-0.17628,-0.01523,-0.11403,49.929,40.769,2.3216
1.358,-0.11833,-0.11502,-0.08045,48.818,41.464,2.2518
1.359,-0.18,-0.07798,-0.1197,50.269,41.409,2.3267
1.36,-0.03718,0.0169,-0.03927,48.857,41.014,2.3187
1.361,0.09052,0.10356,0.05439,50.242,41.274,2.1674
1.362,0.24772,0.10892,-0.02143,48.024,41.177,2.2687
1.363,0.2919,0.16915,0.07847,48.568,41.273,2.378
1.364,0.07302,0.24627,0.2748,47.09,41.114,2.3081
1.365,0.01764,0.22243,0.35864,48.531,40.952,2.2688
1.366,0.24012,0.19348,0.23892,47.024,40.898,2.2692
1.367,0.05774,0.01354,0.06545,48.009,40.922,2.3059
1.368,0.07523,-0.00644,-0.01994,49.575,41.019,2.3093
1.369,0.05635,0.02024,0.09012,48.367,41.346,2.2289
1.37,0.21871,-0.08063,-0.12229,49.518,40.756,2.4061
1.371,0.14602,-0.07668,0.05936,48.269,41.053,2.1772
1.372,-0.18866,0.01165,-0.08408,48.52,41.482,2.2872
1.373,-0.1013,-0.02768,0.07224,46.298,40.586,2.3193
1.374,-0.22721,-0.10739,-0.02516,49.636,40.94,2.28
1.375,-0.37536,-0.19135,-0.06486,47.786,40.834,2.3935
1.376,-0.30426,-0.20095,-0.28256,50.327,41.165,2.3141
1.377,-0.12689,-0.20418,-0.48908,47.618,40.719,2.3936
1.378,-0.11441,-0.0981,-0.20152,48.126,41.267,2.2564
1.379,-0.05727,-0.07854,0.03425,47.968,41.161,2.2729
1.38,0.1081,0.01861,-0.09281,47.675,41.171,2.301
1.381,0.04927,0.10631,0.07486,47.328,40.86,2.382
1.382,0.13131,0.15848,0.08605,47.27,41.35,2.3141
1.383,0.00871,0.2155,0.24795,50.667,41.599,2.3542
1.384,0.00989,0.09938,0.27124,49.785,40.455,2.3511
1.385,0.12435,0.18467,0.05156,48.91,41.367,2.4015
1.386,0.24472,0.0914,0.04026,47.975,40.768,2.2503
1.387,0.26051,0.03693,0.20284,47.5,41.103,2.1794
1.388,0.26239,0.18483,0.09547,47.488,41.206,2.2907
1.389,0.05857,0.17708,0.04618,48.416,41.353,2.2667
1.39,-0.11544,0.02282,0.05997,46.96,41.418,2.2703
1.391,-0.15115,0.01798,0.07969,47.854,40.582,2.3093
1.392,-0.21323,-0.1589,-0.20286,48.756,40.982,2.3502
1.393,-0.15003,-0.09505,-0.35653,48.329,40.795,2.2877
1.394,-0.2031,-0.10299,-0.34084,48.936,40.781,2.3556
1.395,-0.10568,-0.21264,-0.28353,47.995,41.155,2.3406
1.396,-0.10779,-0.213,-0.42225,46.384,41.279,2.2252
1.397,-0.19929,0.03751,-0.05727,47.191,40.797,2.2955
1.398,-0.17474,0.15108,0.01061,48.057,41.135,2.3077
1.399,-0.08912,-0.00452,0.11724,48.837,40.907,2.3459
1.4,-0.01078,-0.14725,0.00071,47.281,41.186,2.3444
1.401,-0.02511,-0.02173,-0.07523,48.376,41.391,2.2802
1.402,0.0575,0.10735,0.12101,51.724,41.086,2.1804
1.403,0.26099,-0.02663,0.01011,48.12,40.808,2.327
1.404,0.1648,0.07421,-0.00506,48.414,40.746,2.2838
1.405,0.26635,0.15895,0.14329,49.027,41.232,2.2759
1.406,0.21173,0.23789,0.22732,47.905,40.926,2.1788
1.407,0.15903,0.32151,0.52626,48.146,40.886,2.4553
1.408,-0.0712,0.07255,0.12107,48.06,40.865,2.3036
1.409,0.08554,0.1014,-0.03601,48.408,41.079,2.3185
1.41,-0.28156,-0.01005,-0.10371,50.639,41.53,2.2565
1.411,-0.07241,-0.07835,-0.01079,49.392,40.957,2.2586
1.412,-0.07226,-0.14499,-0.16815,48.819,40.855,2.2499
1.413,-0.05777,-0.10428,-0.13484,49.016,40.254,2.3292
1.414,-0.29279,0.04535,-0.1199,49.41,41.035,2.2779
1.415,-0.17002,-0.00248,0.0057,50.798,40.761,2.239
1.416,-0.21714,-0.10965,-0.08817,48.246,41.123,2.2134
1.417,-0.27272,-0.12265,-0.24706,47.726,41.31,2.2705
1.418,-0.14331,-0.19847,-0.20359,47.996,40.607,2.2088
1.419,0.06392,-0.11644,-0.02511,48.21,41.404,2.3802
1.42,0.12972,-0.13539,0.00458,48.799,41.324,2.2308
1.421,0.09921,-0.00179,-0.04933,49.833,41.463,2.2008
1.422,-0.06386,0.246,0.20139,48.004,40.663,2.2479
1.423,0.24247,0.18088,0.22987,48.604,41.719,2.298
1.424,0.13193,0.12146,0.27364,50.669,41.148,2.2934
1.425,-0.03877,0.07144,0.19384,47.52,41.035,2.3088
1.426,0.0663,0.02318,0.11463,46.773,40.798,2.2502
1.427,0.22336,0.10964,0.14214,48.803,41.059,2.322
1.428,0.18138,0.09162,0.13758,48.795,41.405,2.355
1.429,0.05746,0.09688,-0.05591,49.776,40.889,2.2728
1.43,0.17813,0.06529,0.05171,47.881,41.014,2.2449
1.431,-0.02391,0.10304,0.03222,51.105,40.9,2.2294
1.432,-0.08845,0.03495,-0.05984,48.424,41.064,2.2569
1.433,-0.12918,-0.19749,-0.05809,49.206,41.11,2.318
1.434,-0.44651,-0.24169,-0.25868,49.779,41.033,2.3374
1.435,-0.25279,-0.16269,-0.25001,48.989,41.624,2.33
1.436,-0.12623,-0.17827,-0.26069,48.002,41.274,2.4147
1.437,0.12123,-0.18518,-0.09765,48.452,40.962,2.3607
1.438,-0.10832,-0.07472,-0.0875,49.161,40.88,2.376
1.439,-0.10699,0.0223,0.20783,48.477,41.05,2.2739
1.44,-0.107,0.02711,0.32022,49.299,41.178,2.2487
1.441,-0.03755,0.05604,0.14865,49.055,41.459,2.2984
1.442,-0.01342,0.00384,0.06111,49.718,41.123,2.4033
1.443,0.0667,0.04336,0.1216,47.808,41.216,2.376
1.444,0.17435,0.17167,0.10803,49.719,40.96,2.1991
1.445,0.4288,0.12326,0.12249,48.692,41.298,2.1552
1.446,0.2725,0.2144,0.12532,48.488,41.328,2.2351
1.447,0.19029,0.17626,0.11954,47.504,40.694,2.2907
1.448,0.19719,0.27681,0.25287,48.457,41.323,2.3395
1.449,0.08633,0.19963,0.42833,49.774,40.496,2.3261
1.45,-0.12009,-0.07879,0.13028,48.734,40.897,2.2815
1.451,-0.28303,-0.1281,-0.18357,47.671,41.023,2.3832
1.452,-0.10561,-0.16787,-0.07593,49.116,41.709,2.4217
1.453,-0.11852,-0.21795,-0.14477,48.698,41.288,2.4959
1.454,0.01364,-0.19893,-0.18622,47.519,41.065,2.3304
1.455,-0.22046,-0.08996,-0.23212,48.118,41.155,2.2958
1.456,-0.34519,-0.06829,-0.02126,47.462,41.026,2.2426
1.457,-0.14892,-0.03806,0.03795,48.2,41.47,2.241
1.458,-0.08377,-0.19295,-0.11755,48.544,41.592,2.3122
1.459,-0.18675,-0.12529,-0.06784,47.154,41.266,2.3286
1.46,-0.05322,0.02925,-0.14091,50.056,41.43,2.2696
1.461,0.12493,0.09219,-0.09515,49.17,41.251,2.3602
1.462,0.33424,0.15386,-0.00017,50.905,40.881,2.3104
1.463,0.20706,0.2438,0.18934,48.103,41.018,2.2317
1.464,0.15783,0.32831,0.18154,50.674,41.235,2.4325
1.465,0.12997,0.14917,0.30095,49.259,41.256,2.2666
1.466,0.01851,0.10178,0.25847,49.523,40.782,2.1503
1.467,0.14466,0.03647,-0.11868,48.186,41.074,2.347
