timestamp,vibration_x,vibration_y,vibration_z,sound_level,temperature,current
1.049,-0.00487,-0.00365,-0.03481,42.784,35.02,2.0935
1.05,-0.05937,-0.02473,-0.00058,41.201,34.913,2.0912
1.051,-0.08459,-0.04845,0.00102,42.365,35.551,2.0215
1.052,-0.11167,-0.07995,-0.10234,40.224,34.817,2.1718
1.053,-0.08923,-0.07432,-0.13183,41.412,34.737,2.0151
1.054,-0.07496,-0.12278,-0.07251,42.91,35.111,2.1017
1.055,-0.22128,-0.164,-0.17828,43.116,34.948,2.1454
1.056,-0.14049,-0.06878,-0.07656,41.354,34.951,2.0937
1.057,-0.05417,-0.11164,-0.10342,43.015,34.976,2.1309
1.058,-0.06112,-0.12607,-0.12968,41.541,34.922,2.1479
1.059,-0.013,-0.06845,-0.1013,41.975,35.235,2.1388
1.06,-0.07222,-0.01443,0.01097,41.186,34.55,2.0236
1.061,0.08262,0.02132,0.102,46.296,35.709,2.1186
1.062,-0.00478,0.06639,0.07424,41.791,35.345,2.1119
1.063,0.10621,0.15683,0.04055,41.696,35.171,2.1877
1.064,0.17947,0.04179,0.10863,41.351,35.42,2.0794
1.065,0.21021,0.16349,0.20597,43.416,34.843,2.1976
1.066,0.13868,0.10108,0.16103,44.394,35.027,2.0173
1.067,0.13937,0.06745,0.10613,40.923,35.376,2.08
1.068,0.04143,-0.03168,0.08274,42.211,35.096,2.2232
1.069,0.01397,0.0186,0.16708,41.449,35.053,2.1185
1.07,0.05613,0.0253,-0.16297,42.33,35.256,2.1465
1.071,-0.037,-0.07387,-0.12582,41.487,34.927,2.1506
1.072,-0.07665,-0.12072,-0.02294,44.182,34.669,2.1453
1.073,-0.16479,-0.13409,-0.08227,41.506,34.604,2.1546
1.074,-0.1069,-0.08921,-0.11828,43.184,34.989,2.012
1.075,-0.089,-0.09952,-0.2011,43.284,35.141,2.0399
1.076,-0.15225,-0.03224,-0.08765,41.529,34.614,2.0827
1.077,-0.12142,-0.10124,-0.17088,43.663,35.171,2.1052
1.078,0.00533,-0.02768,-0.12492,42.006,35.313,2.1006
1.079,-0.02853,-0.08087,-0.10303,41.404,35.489,2.1022
1.08,-0.01385,-0.01006,0.03274,40.908,34.951,2.0304
1.081,-0.01749,0.07368,-0.03056,42.434,34.573,2.0979
1.082,0.04079,0.04609,0.12054,42.541,34.841,2.0426
1.083,0.08508,0.1007,0.08539,40.623,34.535,2.0391
1.084,0.17984,0.04294,0.18159,41.901,34.704,2.0993
1.085,0.0907,0.06118,0.12051,40.276,34.698,2.0706
1.086,0.20025,0.07209,0.24117,39.662,35.481,2.0894
1.087,0.05251,0.03434,0.10113,43.668,34.714,2.0752
1.088,0.05337,0.03896,0.07911,40.398,35.042,2.0476
1.089,0.07757,0.08838,0.01123,40.366,35.183,2.097
1.09,-0.01153,-0.01045,-0.03733,42.274,34.721,2.0944
1.091,-0.07693,-0.02191,-0.05246,41.029,35.833,2.036
1.092,-0.07686,0.00292,-0.08093,41.553,34.849,2.0198
1.093,-0.07554,-0.0809,-0.22142,41.45,34.448,2.0847
1.094,-0.19648,-0.10194,-0.18942,41.436,34.932,2.1711
1.095,-0.13193,-0.12034,-0.1463,42.891,34.689,2.083
1.096,-0.11937,-0.05111,-0.19243,42.834,34.94,2.1311
1.097,-0.11646,-0.04513,-0.12671,42.572,34.917,2.0478
1.098,-0.03524,0.02282,-0.04005,43.766,35.27,2.1141
1.099,-0.06437,0.05145,0.00598,40.898,35.105,1.9659
1.1,-0.0175,-0.06029,0.07285,42.044,35.775,2.0968
1.101,0.03889,0.06127,0.07862,43.868,34.684,2.0224
1.102,0.10552,0.1433,0.17094,41.836,35.514,2.088
1.103,0.08647,0.09369,0.02049,44.103,35.659,2.0573
1.104,0.18692,0.10186,0.10201,42.536,34.967,2.1243
1.105,0.07643,0.05418,0.08848,40.294,35.734,2.1675
1.106,0.17588,0.14124,0.10421,41.389,35.293,2.0523
1.107,0.05591,0.04079,0.16394,42.423,35.164,2.019
1.108,0.06271,0.06621,0.08053,42.28,35.617,2.1595
1.109,0.05456,0.01797,-0.07499,42.324,35.189,2.0264
1.11,0.09863,0.01905,0.11243,42.329,34.892,2.0475
1.111,0.00592,-0.04772,0.00571,40.563,35.361,2.0951
1.112,-0.09002,-0.07514,-0.08617,42.02,35.008,2.0608
1.113,-0.03472,-0.03889,-0.15317,42.469,35.262,2.0834
1.114,-0.12438,-0.09604,-0.2029,42.254,35.272,2.0587
1.115,-0.15799,-0.06286,-0.2206,43.523,34.772,2.072
1.116,-0.09259,-0.12122,-0.21719,41.304,35.102,2.1922
1.117,-0.09255,-0.02084,-0.08192,44.263,35.218,2.0808
1.118,-0.02476,-0.03711,-0.18539,43.441,34.742,2.0723
1.119,-0.06347,0.01886,-0.01113,43.017,34.474,2.1615
1.12,0.01831,0.03177,0.0739,41.449,34.817,2.1686
1.121,0.06754,-0.03153,0.03973,42.516,35.153,2.1278
1.122,0.08388,-0.04381,0.15958,43.679,35.221,2.1274
1.123,0.09569,0.12399,0.16222,43.116,35.021,2.1588
1.124,0.08064,0.07631,0.14116,44.383,35.202,2.1385
1.125,0.16338,0.08422,0.14678,39.963,35.235,2.1448
1.126,0.12071,0.06198,0.24614,41.175,34.82,2.0862
1.127,0.1209,0.05894,0.23035,39.168,35.039,2.0747
1.128,0.0537,0.07116,0.01043,41.871,34.904,2.1609
1.129,0.03771,0.0667,0.05349,42.534,35.215,2.1198
1.13,-0.04979,-0.01147,-0.09788,41.863,35.368,2.1784
1.131,-0.03298,-0.11831,-0.07096,43.289,35.253,2.1957
1.132,-0.0338,-0.03478,-0.01193,43.379,34.866,2.1048
1.133,-0.09262,-0.06888,-0.1094,40.11,35.234,2.0795
1.134,-0.07288,-0.1197,-0.18675,41.991,35.261,2.1056
1.135,-0.10498,-0.15188,-0.10326,42.047,34.644,2.1168
1.136,-0.04866,-0.14874,-0.09987,39.701,35.044,2.0502
1.137,-0.1062,-0.03072,-0.08349,43.056,34.819,2.2144
1.138,-0.14919,-0.08345,-0.02898,41.371,35.139,2.1785
1.139,-0.01632,0.01736,-0.02984,39.715,35.437,2.1154
1.14,-0.00793,-0.00999,0.01572,41.694,34.802,2.052
1.141,-0.00968,0.06606,0.0776,42.455,34.726,2.0219
1.142,0.10179,0.02166,0.12802,41.775,34.539,2.1399
1.143,0.10977,0.03021,0.27124,42.334,34.922,2.0793
1.144,0.1355,0.087,0.07653,42.361,35.036,2.1186
1.145,0.10405,0.03034,0.0913,40.838,35.586,2.1351
1.146,0.12359,0.04129,0.08441,42.749,34.632,2.0878
1.147,0.10929,0.09958,0.00742,40.247,35.063,2.1596
1.148,0.15572,0.12141,0.02469,40.945,35.231,2.038
1.149,0.00425,0.03806,-0.02954,40.201,35.361,2.077
1.15,-0.0005,-0.0663,0.04176,43.129,34.771,2.0427
1.151,-0.01962,-0.07213,0.00725,45.151,35.184,2.1247
1.152,-0.15332,-0.05173,-0.17887,41.297,34.56,2.084
1.153,-0.17402,-0.08665,-0.13435,43.416,34.869,1.9912
1.154,-0.01017,0.00102,-0.23077,41.805,35.193,2.1678
1.155,-0.20482,-0.02421,-0.20108,41.143,34.813,2.1269
1.156,-0.08653,-0.10706,-0.13669,41.426,34.951,2.0658
1.157,-0.1378,0.00331,-0.14488,41.166,35.331,1.9731
1.158,-0.10717,-0.09691,-0.10992,41.551,34.758,2.1155
1.159,-0.13224,-0.06894,0.03199,40.894,34.733,2.0184
1.16,-0.04324,0.05759,0.02066,41.324,34.756,2.1081
1.161,0.07473,-0.01104,-0.00722,41.422,35.244,2.0796
1.162,0.00387,0.03637,0.03019,43.398,35.193,2.1439
1.163,0.12566,0.14537,0.02239,42.867,34.702,2.0551
1.164,0.12917,0.07863,0.12649,43.73,34.849,2.169
1.165,0.21688,0.15498,0.22372,45.077,35.022,2.1711
1.166,0.09135,0.12391,0.20073,39.258,35.186,2.076
1.167,0.15773,0.06422,0.09746,38.759,35.218,2.0307
1.168,0.1132,0.08503,0.01352,42.665,35.011,2.0812
1.169,0.02332,0.07668,0.00549,42.516,34.922,2.0296
1.17,-0.07982,0.03373,-0.09768,41.127,34.716,2.1034
1.171,0.03537,-0.06437,-0.20927,41.851,35.101,2.0181
1.172,-0.13602,-0.02033,-0.25189,40.096,35.334,2.1144
1.173,-0.11981,-0.17481,-0.12193,41.833,35.066,2.1854
1.174,-0.07173,-0.10745,-0.19959,40.931,34.923,2.0095
1.175,-0.06643,-0.09804,-0.25509,45.167,35.379,2.0562
1.176,-0.15471,-0.05717,-0.10579,41.967,35.142,2.0798
1.177,-0.09862,-0.02558,-0.08589,42.76,34.52,2.1035
1.178,-0.08295,-0.11326,-0.01341,44.458,33.949,2.1105
1.179,0.01963,-0.05364,-0.05266,42.312,34.776,2.0601
1.18,0.12022,-0.00546,-0.05111,41.591,34.912,2.1085
1.181,-0.05075,0.01128,0.08162,42.106,35.282,2.081
1.182,0.11452,0.07332,0.012,40.907,35.153,2.1435
1.183,-0.04011,0.10639,0.08933,43.568,34.848,2.1147
1.184,0.1148,0.12215,0.20374,40.026,34.821,2.1262
1.185,0.06678,0.0857,0.07177,40.626,35.13,2.1046
1.186,0.20973,0.22346,0.13873,43.449,34.691,2.1213
1.187,0.10507,0.03368,0.08876,40.637,34.979,2.1191
1.188,0.03517,0.05025,0.00189,40.32,35.324,2.0676
1.189,0.01312,0.09352,0.14247,41.492,34.982,2.1111
1.19,-0.02761,0.03316,-0.0839,41.601,34.645,2.1534
1.191,-0.02804,0.00126,-0.09894,42.517,34.701,2.0749
1.192,-0.07813,-0.00733,-0.10438,42.145,34.738,2.0953
1.193,-0.0656,-0.08779,-0.06516,42.503,34.915,2.0994
1.194,-0.04019,-0.08999,-0.12702,43.475,34.466,2.0769
1.195,-0.08633,-0.05344,-0.20552,40.661,34.97,2.0876
1.196,-0.17297,-0.02854,-0.20308,42.796,34.948,2.1293
1.197,-0.17502,-0.13125,-0.08568,44.226,35.499,2.0403
1.198,-0.10679,-0.07826,-0.10141,42.618,35.142,2.112
1.199,0.01347,-0.02891,-0.06494,42.682,34.462,2.1151
1.2,-0.01608,0.03832,-0.00616,42.002,35.234,2.0798
1.201,0.00504,-0.01692,0.05661,41.758,35.176,2.0729
1.202,0.07717,0.09877,0.06534,40.922,34.466,2.043
1.203,0.02914,0.05545,0.19077,40.499,35.2,2.1704
1.204,0.05944,0.12754,0.2605,43.153,34.998,2.072
1.205,0.1445,0.1125,0.09064,42.17,35.039,2.1275
1.206,0.09958,0.15711,0.11344,42.711,34.6,1.9763
1.207,0.07533,0.04174,0.16327,41.187,34.777,2.0755
1.208,0.08578,0.08407,0.1061,42.379,35.374,2.1437
1.209,0.00901,0.02156,0.01179,42.818,35.309,2.1292
1.21,-0.03294,-0.02602,-0.05986,42.066,35.224,2.1427
1.211,-0.05915,0.00943,-0.09165,42.719,34.831,2.0857
1.212,-0.04161,-0.09561,-0.05192,40.074,35.386,2.1687
1.213,-0.09421,-0.04913,-0.07291,42.205,34.643,2.1158
1.214,-0.17147,-0.13475,-0.2044,39.822,34.775,2.0867
1.215,-0.13455,-0.14574,-0.1382,41.433,35.209,2.1195
1.216,-0.08301,-0.06537,-0.21669,42.403,34.666,2.0863
1.217,-0.00729,0.00752,-0.05266,43.32,35.037,2.0906
1.218,-0.12537,-0.0383,-0.11505,43.54,34.572,2.0701
1.219,-0.02083,-0.0674,-0.08467,41.79,34.512,2.1463
1.22,-0.01242,0.01492,-0.06562,41.464,35.21,2.1045
1.221,0.07671,0.02002,0.07584,42.416,34.67,2.0562
1.222,0.09211,0.03318,0.14206,43.348,34.676,2.108
1.223,0.16775,0.09061,0.03326,42.887,35.119,1.998
1.224,0.13906,0.11775,0.20659,42.314,34.982,2.0777
1.225,0.09383,0.13369,0.09665,41.642,35.249,2.1011
1.226,0.08827,0.05473,0.11387,40.913,35.219,2.0474
1.227,0.11655,0.1474,0.07086,41.279,34.965,2.0864
1.228,0.08949,0.04761,0.14374,42.267,34.794,2.1184
1.229,0.15218,-0.03297,0.15882,42.639,34.861,2.0781
1.23,0.08046,-0.03346,-0.0468,39.234,34.935,2.0704
1.231,-0.09341,-0.0255,0.01137,42.368,35.165,2.1124
1.232,-0.05372,-0.09278,-0.1073,41.756,34.898,2.0045
1.233,-0.16097,-0.07254,-0.01986,42.843,34.931,2.1024
1.234,-0.1936,-0.13132,-0.1293,41.805,35.19,2.1254
1.235,-0.08431,-0.0587,-0.18525,43.212,34.985,2.0701
1.236,-0.08764,-0.08818,-0.04865,41.419,34.888,2.096
1.237,-0.14693,-0.09157,-0.11149,41.169,34.83,2.064
1.238,0.00836,-0.01962,-0.06545,42.832,35.663,2.1155
1.239,-0.08401,-0.06915,0.00949,41.656,35.152,2.063
1.24,-0.05605,-0.00683,-0.0256,41.333,34.57,2.1573
1.241,0.06841,0.05397,0.06774,39.223,35.093,2.0124
1.242,0.08114,0.0732,0.11418,40.745,35.078,2.0889
1.243,0.08938,0.08254,0.144,44.738,35.277,2.1079
1.244,0.11091,0.12957,0.03494,42.181,34.987,2.1011
1.245,0.13074,0.07827,0.14698,42.077,34.689,2.162
1.246,0.10743,0.09355,0.19357,40.925,34.632,2.1661
1.247,0.0888,0.04486,0.17041,42.016,34.977,2.195
1.248,-0.02047,0.05523,0.05988,41.756,34.851,2.1061
1.249,-0.02733,-0.01682,0.05119,42.79,34.847,2.0568
1.25,0.02933,-0.04803,-0.03684,42.731,35.216,2.0678
1.251,-0.07089,-0.0325,-0.08372,40.92,34.907,2.1166
1.252,-0.04436,-0.10099,-0.16475,40.753,35.122,2.1459
1.253,-0.03778,-0.05147,-0.11474,41.244,35.132,2.072
1.254,-0.13116,-0.0573,-0.09867,43.045,35.184,2.0678
1.255,-0.10642,-0.07787,-0.14025,41.223,35.192,2.0546
1.256,-0.01446,-0.06602,-0.09804,42.373,35.432,2.0038
1.257,-0.06373,-0.0614,-0.11175,43.258,34.6,2.137
1.258,0.01788,-0.12055,-0.06867,40.435,34.65,2.218
1.259,0.03652,-0.07641,-0.04156,40.127,35.11,2.0679
1.26,0.03616,0.012,0.0122,40.737,35.211,2.1736
1.261,0.03171,-0.01372,-0.02025,41.174,35.373,2.0425
1.262,0.03012,0.03027,0.07265,43.732,34.846,2.1473
1.263,0.04372,0.07819,0.05734,41.014,34.551,2.0868
1.264,0.13747,0.10637,0.07153,42.348,34.919,2.1993
1.265,0.14247,0.03557,0.26491,42.668,34.891,2.1249
1.266,0.10574,0.09496,0.09272,42.792,34.859,2.0861
1.267,0.13781,0.11403,0.05612,40.463,35.018,2.0624
1.268,0.04152,0.07273,-0.1421,42.051,34.892,2.138
1.269,0.09037,0.08993,0.03701,40.815,35.028,2.0575
1.27,0.00192,-0.01983,-0.00203,40.416,34.892,2.0602
1.271,-0.03883,0.01918,-0.17625,40.289,35.284,2.0076
1.272,-0.07055,0.02685,-0.10408,41.271,35.631,1.9894
1.273,-0.10181,-0.05315,-0.09246,41.59,34.987,2.1177
1.274,0.00531,-0.05609,-0.21246,44.228,34.963,2.1068
1.275,-0.19735,-0.0603,-0.09687,43.721,35.296,2.183
1.276,-0.10562,-0.18319,-0.15224,39.553,34.655,2.1424
1.277,-0.03736,-0.10985,-0.09499,41.518,34.611,2.0587
1.278,-0.03609,-0.01605,-0.14114,42.683,35.515,2.0474
1.279,-0.05158,-0.08284,-0.04313,43.191,34.489,2.1236
1.28,0.08353,0.01107,0.03027,44.375,34.584,2.1286
1.281,-0.01421,0.05192,0.09114,42.103,35.32,2.1057
1.282,0.00783,0.10858,0.04967,42.895,35.405,2.1377
1.283,0.12435,0.0747,0.08726,42.522,34.573,2.0317
1.284,0.04431,0.12903,0.211,43.13,34.938,2.0675
1.285,0.00586,0.09837,0.11247,40.952,35.055,2.0581
1.286,0.15651,0.15754,0.10665,40.295,34.517,2.2233
1.287,0.13363,0.05434,0.11612,43.933,35.065,2.0691
1.288,0.10568,0.03637,0.02352,40.495,34.895,2.0723
1.289,0.01368,0.04585,0.10954,42.125,35.56,2.0726
1.29,0.00878,0.06597,-0.09471,40.937,34.678,2.0365
1.291,-0.08342,-0.0217,-0.09291,42.173,34.93,2.0689
1.292,0.01271,-0.0611,-0.06036,41.371,34.985,2.0966
1.293,-0.05911,-0.10695,-0.12668,43.328,34.847,2.0482
1.294,-0.0785,-0.05419,-0.20893,41.096,35.01,2.1951
1.295,-0.2136,-0.12876,-0.11227,41.313,35.026,2.1265
1.296,-0.07538,-0.10617,-0.11916,41.703,34.881,2.1876
1.297,-0.02537,-0.09336,-0.11593,40.876,35.226,2.0439
1.298,-0.01215,-0.01531,-0.14389,41.037,34.904,2.0812
1.299,0.0008,-0.06631,-0.02823,42.312,34.687,2.1362
1.3,-5e-05,-0.03488,-0.12196,42.696,34.696,2.1994
1.301,0.02067,0.03782,0.096,44.004,35.586,2.0387
1.302,0.09941,0.05919,0.12564,40.93,35.407,2.1436
1.303,0.11545,0.02042,0.01031,43.456,34.93,2.0314
1.304,0.12547,0.05838,0.05003,42.625,35.024,2.1631
1.305,0.10516,0.07304,0.08972,42.965,34.947,2.1645
1.306,0.19483,0.09542,0.13403,42.987,35.112,2.1853
1.307,0.04103,0.04593,0.21318,42.592,35.336,2.0978
1.308,0.06945,0.13641,0.06831,42.653,34.766,2.1611
1.309,0.00923,0.04047,0.1185,44.02,35.547,2.0941
1.31,0.04954,0.04713,0.02578,41.956,34.907,1.9973
1.311,0.03158,-0.01898,-0.0546,42.141,35.004,2.1974
1.312,-0.01082,-0.0503,-0.15173,41.863,34.855,2.1834
1.313,-0.06082,-0.05278,-0.06613,42.947,35.391,2.1179
1.314,-0.18145,-0.11011,-0.11378,44.038,34.815,2.1186
1.315,-0.0201,-0.17384,-0.23659,39.9,35.241,2.1709
1.316,-0.08933,-0.07872,-0.18728,43.631,35.422,2.2003
1.317,-0.10229,-0.11203,-0.05036,42.826,34.726,2.2479
1.318,-0.0695,-0.00741,-0.13925,44.512,34.75,1.9775
1.319,-0.05338,-0.06831,0.00852,42.056,35.424,2.1005
1.32,0.02035,0.00494,0.01909,40.532,35.039,2.1168
1.321,0.05197,0.03091,0.06865,43.332,34.621,2.1014
1.322,0.05325,0.03489,0.06618,41.799,35.398,2.1471
1.323,-0.02627,0.06445,0.12284,42.544,35.498,2.0699
1.324,0.11244,0.08692,0.21752,42.9,35.184,2.1441
1.325,0.14289,0.10603,0.19011,44.107,35.243,2.0405
1.326,0.13938,0.10431,-0.03163,41.185,35.542,2.194
1.327,0.08972,0.08178,0.06712,39.21,35.183,2.0957
1.328,0.09229,0.05725,0.15362,43.316,34.732,2.0608
1.329,0.08644,-0.05923,-0.03595,41.429,34.901,2.0873
1.33,-0.02257,0.05427,-0.03074,41.628,35.381,2.1088
1.331,0.0333,-0.00451,-0.09738,41.972,34.856,2.0642
1.332,-0.16438,-0.11034,-0.01556,40.903,34.768,2.0232
1.333,-0.15761,-0.11547,-0.18567,42.34,35.009,2.0454
1.334,-0.15757,-0.18155,-0.10908,41.965,35.213,2.1574
1.335,-0.23733,-0.2192,-0.1189,42.366,35.012,2.1265
1.336,-0.16212,-0.11472,-0.03855,39.381,35.059,2.0139
1.337,-0.03716,-0.01505,-0.08843,40.507,35.384,2.0496
1.338,-0.01094,-0.05355,-0.0795,45.137,34.746,2.2217
1.339,-0.03241,-0.02288,-0.02619,40.215,34.957,2.1897
1.34,0.08261,0.0023,-0.00273,43.584,34.86,2.1317
1.341,0.04858,0.05375,0.03945,43.243,34.68,2.0845
1.342,0.04664,0.05652,0.14174,41.321,34.901,2.1047
1.343,0.10868,0.04726,0.00221,42.004,35.119,2.1202
1.344,0.10754,0.07094,0.0725,41.742,35.226,2.1197
1.345,0.15532,0.12697,0.17368,39.619,35.014,2.1204
1.346,0.04198,0.07877,0.23528,39.373,34.995,2.056
1.347,0.14505,0.00402,0.12577,42.998,34.919,2.2077
1.348,0.04848,0.08043,0.06424,41.393,35.255,2.0375
1.349,0.07814,0.03971,0.02653,40.966,35.111,2.092
1.35,-0.07397,0.05333,-0.0859,40.861,35.248,2.0711
1.351,-0.05721,-0.02691,-0.02918,42.729,35.065,2.086
1.352,-0.06679,-0.05847,-0.02451,42.13,35.129,2.1631
1.353,-0.05381,-0.08545,-0.07755,42.032,35.151,2.0609
1.354,-0.17257,-0.12704,-0.11228,41.917,34.8,2.1638
1.355,-0.03996,-0.08925,-0.07825,41.834,34.929,2.1024
1.356,-0.09096,-0.11602,-0.15331,40.634,35.365,2.1271
1.357,-0.12232,-0.12248,-0.08728,42.26,34.701,2.0795
1.358,-0.0121,-0.06314,-0.08117,43.399,34.676,2.0503
1.359,-0.03215,-0.02732,-0.10453,41.164,34.363,2.0277
1.36,0.0556,0.01429,-0.01704,42.074,34.452,2.1467
1.361,0.14859,0.05759,0.0427,41.767,35.327,2.1097
1.362,0.10742,0.14622,0.17833,41.888,34.764,2.1123
1.363,0.0718,0.06989,0.13852,42.704,34.73,2.128
1.364,0.09369,0.1488,0.15208,41.595,34.624,2.0958
1.365,0.14796,0.09998,0.23439,40.325,35.197,2.0904
1.366,0.12795,0.09992,0.05211,42.982,35.197,2.0838
1.367,0.0571,0.11318,0.02648,40.36,35.172,2.0665
1.368,0.03846,0.0244,0.08653,41.097,34.583,2.126
1.369,0.06904,0.02757,0.07578,41.645,35.293,2.1479
1.37,0.11264,0.0273,0.01763,42.422,34.982,2.0269
1.371,-0.16334,-0.08899,-0.01488,41.534,34.56,2.0919
1.372,-0.03579,-0.09667,-0.06655,42.488,35.559,2.0289
1.373,-0.10721,-0.09915,-0.26391,42.73,35.227,2.1593
1.374,-0.07672,-0.09656,-0.14873,41.43,34.975,2.1377
1.375,-0.07835,-0.06948,-0.21172,40.943,34.252,2.1015
1.376,-0.11159,-0.14682,-0.09202,41.574,34.84,2.0428
1.377,-0.14585,-0.02556,-0.07458,41.011,34.7,2.1653
1.378,-0.13759,-0.03102,-0.15235,41.716,35.62,2.0511
1.379,-0.12704,-0.00699,-0.0713,44.58,35.116,2.1806
1.38,0.05867,-0.0791,-0.06415,41.833,35.126,2.0901
1.381,0.02702,0.04361,0.1494,40.762,35.361,2.1617
1.382,0.0446,0.02717,0.11339,43.293,35.239,2.1626
1.383,0.08375,0.10984,0.21195,42.734,35.1,2.0439
1.384,0.04983,0.09096,0.20745,43.24,35.106,2.0999
1.385,0.13462,0.0823,0.14657,40.334,35.256,2.077
1.386,0.17742,0.05779,0.15796,41.659,35.107,2.158
1.387,0.15173,0.07103,0.04908,41.493,35.243,2.0604
1.388,-0.00462,0.08515,0.08624,42.859,35.132,2.1269
1.389,0.10253,-0.03511,0.03154,40.197,34.598,2.103
1.39,-0.03668,-0.03062,-0.05235,43.244,35.391,2.0985
1.391,-0.1289,-0.04162,-0.14641,40.972,35.056,2.1525
1.392,-0.12955,-0.06732,-0.06019,44.085,34.835,2.1311
1.393,-0.14347,-0.1003,-0.17839,41.583,35.243,2.0759
1.394,-0.11446,-0.08796,-0.3445,43.112,35.111,2.0703
1.395,-0.16953,-0.09752,-0.17425,42.621,35.165,2.032
1.396,-0.18662,-0.17972,-0.07973,41.156,34.952,2.0969
1.397,-0.10978,-0.04066,-0.05954,40.546,35.12,2.0259
1.398,0.02181,-0.11628,-0.06823,41.972,35.051,2.157
1.399,-0.07079,0.01522,-0.08431,41.989,35.402,2.1308
1.4,0.02228,0.03039,-0.00289,42.149,35.07,2.0404
1.401,0.04092,-0.04018,0.06935,40.728,35.19,2.1273
1.402,0.19812,0.0625,0.03098,40.838,34.951,2.0929
1.403,0.00597,0.1349,0.06373,39.995,35.092,2.1493
1.404,0.16671,0.15015,0.09483,41.935,34.6,2.083
1.405,0.05849,0.10684,0.13458,43.323,35.353,2.1416
1.406,0.08569,0.06372,0.12678,42.245,35.26,2.0847
1.407,0.09244,0.12886,0.06803,40.79,35.001,2.0825
1.408,0.22347,-0.00177,0.10474,41.529,34.841,2.0253
1.409,0.00046,-0.02927,0.0513,42.493,34.767,2.1036
1.41,-0.09067,0.03063,0.04577,43.714,35.178,2.0908
1.411,0.02519,-0.07988,-0.13385,40.466,35.386,2.0611
1.412,-0.11082,-0.03706,-0.00891,42.735,34.509,2.0499
1.413,-0.10874,-0.12414,-0.26116,41.798,34.795,2.0729
1.414,-0.11528,-0.12074,-0.14094,41.365,35.022,2.0584
1.415,-0.11534,-0.05384,-0.12078,43.077,35.428,2.0826
1.416,-0.12229,-0.09845,-0.08727,42.321,34.854,2.148
1.417,-0.08423,-0.0555,-0.08708,41.2,34.622,2.1305
1.418,-0.05194,-0.06661,0.03076,41.097,35.008,2.045
1.419,0.00391,-0.04941,-0.06502,44.581,35.251,2.031
1.42,-0.02051,-0.02793,-0.09632,41.007,35.175,2.1077
1.421,0.00114,-0.00633,-0.10679,41.43,34.886,2.1241
1.422,0.01948,0.07453,0.05892,44.982,34.842,2.0996
1.423,0.12553,0.09874,0.10045,41.749,35.594,2.0919
1.424,0.1119,0.16157,0.05136,42.507,34.829,2.1187
1.425,0.14655,0.11131,0.19662,42.744,35.232,2.1128
1.426,0.13996,0.08453,0.19978,42.505,35.407,2.1323
1.427,0.178,0.10079,0.12664,41.862,34.847,2.0606
1.428,0.08049,0.11641,0.09225,44.493,35.305,2.0536
1.429,0.0732,-0.02684,-0.03552,40.861,35.458,2.171
1.43,-0.05772,0.06664,0.02496,39.56,35.137,2.1208
1.431,-0.08894,-0.06352,0.01947,44.812,34.935,2.2238
1.432,-0.0855,-0.09108,-0.11522,41.224,35.402,2.1202
1.433,-0.15548,0.02197,-0.14259,40.68,35.069,2.1315
1.434,-0.08103,-0.05144,-0.21021,43.394,34.559,2.1486
1.435,-0.18399,-0.12184,-0.11899,43.299,35.079,2.0226
1.436,-0.11084,-0.06078,-0.20086,42.69,34.965,2.0612
1.437,-0.21507,-0.02654,-0.10536,42.274,35.578,2.151
1.438,-0.12356,-0.03132,-0.15788,41.089,35.562,2.0625
1.439,-0.05336,0.01303,-0.07541,43.043,35.211,2.0978
1.44,-0.01243,0.01443,0.01983,42.471,35.468,2.1287
1.441,-0.04892,0.05168,0.02595,40.718,34.537,2.0545
1.442,0.07575,0.01309,0.08773,41.564,35.294,2.0971
1.443,0.14388,0.03974,0.09142,41.584,34.983,2.1244
1.444,0.14524,0.10276,0.05613,41.344,35.216,2.1173
1.445,0.08839,0.04624,0.19836,39.727,35.706,2.0844
1.446,0.08594,0.12198,0.02527,39.749,35.14,2.154
1.447,0.04014,0.07757,0.09413,41.854,35.237,2.1107
1.448,0.10076,0.10608,0.12307,42.368,34.619,2.0918
1.449,0.10628,0.06666,0.02321,41.477,34.785,2.1122
1.45,-0.02525,-0.01641,0.01568,43.232,35.166,2.1029
1.451,-0.11858,-0.13865,-0.11789,39.823,34.815,2.1561
1.452,-0.06093,-0.11665,-0.0602,41.712,35.217,2.0785
1.453,-0.06311,-0.08088,-0.04796,42.789,34.571,2.0475
1.454,-0.24479,-0.01318,-0.13391,41.666,35.326,2.059
1.455,-0.11336,-0.09931,-0.23303,40.468,35.066,2.1921
1.456,-0.01024,-0.0717,-0.19162,42.972,35.119,2.0762
1.457,-0.05769,-0.08176,-0.02796,42.19,35.367,2.1442
1.458,-0.04411,-0.16535,-0.04864,41.69,35.377,2.0899
1.459,-0.01778,-0.00671,-0.07227,43.84,34.676,2.0422
1.46,0.05097,-0.01004,-0.03322,40.068,35.244,2.0687
1.461,-0.00809,-0.02924,0.0549,41.128,34.981,2.0897
1.462,0.02996,0.08661,0.08732,41.57,35.282,2.1063
1.463,0.11665,0.07893,0.16706,42.94,35.079,2.0243
1.464,0.08123,0.21312,0.16176,41.006,35.248,2.2201
1.465,0.13242,0.01116,0.18057,41.98,35.218,2.045
1.466,0.02232,0.06298,0.23912,39.861,35.515,2.1997
